Title,Summary,Link,Time,Section,Subsection,Category
Metro Briefing | New Jersey: Trenton: Man Accused Of Sex Crime,"Daytona Beach (Fla) man Dennis P DelPriore is arrested in Mount Laurel (NJ) for allegedly crossing state lines to engage in sex with minor, after reportedly meeting 13-year-old girl in online chat room (S)",https://www.nytimes.com/2004/02/10/nyregion/metro-briefing-new-jersey-trenton-man-accused-of-sex-crime.html,2004-02-10T05:00:00+0000,New York,New York,Florida Man
Mission Impossible? Living the High Life in Newport While Keeping Costs Low,"Matt Gross Frugal Traveler column on last-minute weekend visit for two to Newport, RI, with spending cap of $500; photos; map (L)",https://www.nytimes.com/2005/07/31/travel/mission-impossible-living-the-high-life-in-newport-while-keeping.html,2005-07-31T05:00:00+0000,Travel,Travel,Florida Man
Florida Judge Overturns Law in Right-to-Die Case,A Florida judge has ruled unconstitutional a law allowing Gov. Jeb Bush to order the feeding of a woman who doctors say is in a persistent vegetative state.,https://www.nytimes.com/2004/05/06/national/florida-judge-overturns-law-in-righttodie-case.html,2004-05-06T05:00:00+0000,U.S.,U.S.,Florida Man
"At War With Their Bodies, They Seek to Sever Limbs","Body integrity identity disorder, or BIID, is condition where individual desires amputation of healthy body part; Dr Michael First, Columbia University psychiatry professor, is among handful of psychiatrists working to define disorder and determin...",https://www.nytimes.com/2005/03/22/health/psychology/at-war-with-their-bodies-they-seek-to-sever-limbs.html,2005-03-22T05:00:00+0000,Books,Books,Florida Man
National Briefing: South,ARKANSAS: Four Charged With Making Methamphetamine; FLORIDA: Man Sentenced In Fake Drug Scheme;.,https://www.nytimes.com/2003/09/04/national/national-briefing-south.html,2003-09-04T05:00:00+0000,U.S.,U.S.,Florida Man
Florida Man Is Hospitalized With Pulmonary Anthrax,Health officials say Florida man has contracted pulmonary anthrax and has been hospitalized; say there is no evidence that disease was caused by terrorist attack and there is no public health risk (M),https://www.nytimes.com/2001/10/05/us/florida-man-is-hospitalized-with-pulmonary-anthrax.html,2001-10-05T05:00:00+0000,U.S.,U.S.,Florida Man
National Briefing: South,NORTH CAROLINA: A Paternity Roundup; ARKANSAS: Couple Charged in GirlÂ’S Death; GEORGIA: 4 Soldiers Charged in Killing; FLORIDA: Man Accused of Planning Attacks.,https://www.nytimes.com/2003/11/13/national/national-briefing-south.html,2003-11-13T05:00:00+0000,U.S.,U.S.,Florida Man
INSIDE,,https://www.nytimes.com/2003/10/30/nyregion/inside-924199.html,2003-10-30T05:00:00+0000,New York,New York,Florida Man
Florida Man Dies of Rare Form of Anthrax,"Robert Stevens, 63-year-old photo editor for tabloid The Sun, dies in Florida of rare pulmonary anthrax; Centers for Disease Control official says case appears to be isolated one with natural causes, although investigation continues in light of co...",https://www.nytimes.com/2001/10/06/us/florida-man-dies-of-rare-form-of-anthrax.html,2001-10-06T05:00:00+0000,U.S.,U.S.,Florida Man
The Cult of the Cycads,"A man who calls himself Marty Sterns is taking care of business in the faux French Provincial dining room of a top-floor suite in the Las Vegas Mirage. Sterns is a small, trim man in his late 40's with a close-cropped graying beard, sandy hair and...",https://www.nytimes.com/2005/08/28/magazine/the-cult-of-the-cycads.html,2005-08-28T05:00:00+0000,Magazine,Magazine,Florida Man
Florida Man Is Charged With Hiding Millions Stolen From A.T.M. Network,"Chris Lacroix is arrested on charges that he took money and hid it following death of his roommate Michael B Schwartz of Jersey City, who allegedly stole $5 million from network of ATM's and was found dead in Lacroix's apartment in West Palm Beach...",https://www.nytimes.com/2002/01/10/nyregion/florida-man-is-charged-with-hiding-millions-stolen-from-atm-network.html,2002-01-10T05:00:00+0000,New York,New York,Florida Man
20 Airport Workers Held in Smuggling Of Drugs for Decade,"Federal agents arrest 20 airport baggage and cargo handlers and charge them with running a decade-long drug smuggling operation that brought hundreds of pounds of cocaine and marijuana a year through Kennedy International Airport, most of it from ...",https://www.nytimes.com/2003/11/26/nyregion/20-airport-workers-held-in-smuggling-of-drugs-for-decade.html,2003-11-26T05:00:00+0000,New York,New York,Florida Man
20 Airport Workers Arrested in Drug-Smuggling Case,The workers were charged with running a drug smuggling operation that brought hundreds of pounds of cocaine and marijuana through Kennedy International Airport.,https://www.nytimes.com/2003/11/25/nyregion/20-airport-workers-arrested-in-drugsmuggling-case.html,2003-11-25T05:00:00+0000,New York,New York,Florida Man
"Spelling It 'Dinsey,' Children on Web Got XXX","John Zuccarini of Hollywood, Fla, is charged with using misleading Internet domain names to lure children to pornographic Web sites; authorities say he registered 3,000 domain names that included misspellings or slight variations of popular names ...",https://www.nytimes.com/2003/09/04/nyregion/spelling-it-dinsey-children-on-web-got-xxx.html,2003-09-04T05:00:00+0000,New York,New York,Florida Man
"In Florida Right-to-Die Case, Legislation That Puts the Constitution at Issue","Analysis of constitutional crisis legal scholars say Florida Legislature has created by enacting tightly focused, one-time-only law that enabled Gov Jeb Bush to order new feeding tube for Terri Schiavo, who is brain damaged, after her husband, Mic...",https://www.nytimes.com/2003/10/23/us/in-florida-right-to-die-case-legislation-that-puts-the-constitution-at-issue.html,2003-10-23T05:00:00+0000,U.S.,U.S.,Florida Man
Profits in Missed Exits on Information Highway,"Some technology companies are trying to profit from fact that many people mistype or misspell Web queries; VeriSign Inc, registrar of Web addresses, plans to offer Web navigation service that whisks typo traffic to its Site Finder, which will try ...",https://www.nytimes.com/2003/09/15/business/profits-in-missed-exits-on-information-highway.html,2003-09-15T05:00:00+0000,Business Day,Business Day,Florida Man
Young Suspect in Sniper Case Becomes Central Figure in a Trial That Is Not His,"Lee B Malvo, who prosecutors say was accomplice of John A Muhammad in Washington, DC, area sniper shootings, is seen sometimes a more central figure in trial of Muhammad than defendant himself; Malvo returns again and again--in person, forensic ev...",https://www.nytimes.com/2003/10/31/us/young-suspect-in-sniper-case-becomes-central-figure-in-a-trial-that-is-not-his.html,2003-10-31T05:00:00+0000,U.S.,U.S.,Florida Man
NEWS SUMMARY,,https://www.nytimes.com/2003/09/04/nyregion/news-summary-166766.html,2003-09-04T05:00:00+0000,New York,New York,Florida Man
Connecticut Postal Employees Claim Deception on Anthrax,"Federal report requested by Sen Joseph Lieberman chronicles discovery of anthrax spores that killed Ottilie Lundgren in Oxford, Conn, in Nov 2001; criticizes Postal Service for failing to inform workers that concentration of spores found was highe...",https://www.nytimes.com/2003/04/24/nyregion/connecticut-postal-employees-claim-deception-on-anthrax.html,2003-04-24T05:00:00+0000,New York,New York,Florida Man
Sept. 11 Death Toll Declines as 2 People Are Found Alive,"Two people presumed killed in Sept 11 attack in New York City are found alive, reducing death toll there to 2,795 (S)",https://www.nytimes.com/2002/11/03/nyregion/sept-11-death-toll-declines-as-2-people-are-found-alive.html,2002-11-03T05:00:00+0000,New York,New York,Florida Man
Augusta National Protesters (Pro and Con) Have Their Day,Protesters outside of Augusta National Golf Club gather to oppose and support club's all-male membership at Masters Tournament; police presence keeps demonstrations civil and uneventful; photos (M),https://www.nytimes.com/2003/04/13/sports/the-2003-masters-augusta-national-protesters-pro-and-con-have-their-day.html,2003-04-13T05:00:00+0000,Sports,Sports,Florida Man
Man Admits Stealing Retirees' Millions,William J Zylka admits to stealing more than $27 million from retirees by persuading them to invest in offshore accounts with promise of high annual returns; Zylka used money from fresh schemes to pay off investors from earlier schemes and to buy ...,https://www.nytimes.com/2002/05/02/nyregion/man-admits-stealing-retirees-millions.html,2002-05-02T05:00:00+0000,New York,New York,Florida Man
Metro Briefing: New York,MANHATTAN: Police Sergeant Accused Of Perjury; MANHATTAN: Percy Sutton Firm Sued; PRINCIPALS' UNION CHIEF SEEKS MORE SUPPORT; MANHATTAN: Man Sentenced For Animal Cruelty; STATEN ISLAND: Construction Worker Dies; MANHATTAN: 2 Accused Of Sept. 11 Fr...,https://www.nytimes.com/2002/12/20/nyregion/metro-briefing-new-york.html,2002-12-20T05:00:00+0000,New York,New York,Florida Man
BOLDFACE NAMES,"Arnold Schwarzenegger is among visitors to American Museum of Natural History's new Einstein exhibition; photo; Jack Dreyfus, 89-year-old founder of Dreyfus Fund, gives deposition that he does not intend to share his estate with 40-year-old Florid...",https://www.nytimes.com/2002/11/15/nyregion/boldface-names-924385.html,2002-11-15T05:00:00+0000,New York,New York,Florida Man
Corrections,,https://www.nytimes.com/2001/11/21/nyregion/c-corrections-305405.html,2001-11-21T05:00:00+0000,New York,New York,Florida Man
A Nation Challenged: The Drug Makers; A New Batch of Old Smallpox Vaccine,a new batch of old smallpox vaccine*,https://www.nytimes.com/2002/03/29/world/a-nation-challenged-the-drug-makers-a-new-batch-of-old-smallpox-vaccine.html,2002-03-29T05:00:00+0000,World,World,Florida Man
Star of 'I Kiss You' Site Moves From Farce to Folklore,"Profile of Turkish journalist Mahir Cagri, first person to achieve global fame through personal Internet home page; his page, ikissyou.org, presented his offer to visit anyone who would pay his expenses; offers, once brisk, have slowed to trickle;...",https://www.nytimes.com/2002/07/04/technology/star-of-i-kiss-you-site-moves-from-farce-to-folklore.html,2002-07-04T05:00:00+0000,Technology,Technology,Florida Man
National Briefing | South: Georgia: State Counts First West Nile Death,70-year-old woman dies in Atlanta of what is believed to be West Nile Virus; she is first person thought to have died from virus in Georgia (S),https://www.nytimes.com/2001/08/18/us/national-briefing-south-georgia-state-counts-first-west-nile-death.html,2001-08-18T05:00:00+0000,U.S.,U.S.,Florida Man
"Bush Emphasizes, More Than Once, That He Doesn't Have Anthrax","Pres Bush, meeting briefly with reporters, repeatedly denies having anthrax; says White House is safe, even though anthrax was found at remote mail facility; suspects Osama bin Laden's Al Qaeda terrorist network is behind anthrax scare; photo (M)",https://www.nytimes.com/2001/10/24/us/nation-challenged-president-bush-emphasizes-more-than-once-that-he-doesn-t-have.html,2001-10-24T05:00:00+0000,U.S.,U.S.,Florida Man
Corporate Chicanery With a Page-Turning Plot,Alison Leigh Cowan Off the Shelf column reviews Christopher Reich business thriller The First Billion; photo (M),https://www.nytimes.com/2002/08/11/business/off-the-shelf-corporate-chicanery-with-a-page-turning-plot.html,2002-08-11T05:00:00+0000,Business Day,Business Day,Florida Man
"Anthrax: Testing, Types and Treatment","Anthrax is not contagious. Symptoms usually appear 12 hours to 5 days after exposure. In rare cases, symptoms may take 6 weeks to develop.",https://www.nytimes.com/2001/10/13/nyregion/anthrax-testing-types-and-treatment.html,2001-10-13T05:00:00+0000,New York,New York,Florida Man
A Nation Challenged,,https://www.nytimes.com/2001/12/30/nyregion/a-nation-challenged-908207.html,2001-12-30T05:00:00+0000,New York,New York,Florida Man
NEWS SUMMARY,,https://www.nytimes.com/2002/04/03/nyregion/news-summary-363901.html,2002-04-03T05:00:00+0000,New York,New York,Florida Man
Corrections,"A front-page article on Monday about changes in the public profiles of politicians since Sept. 11 included an incomplete quotation from Tommy G. Thompson, secretary of health and human services, who has been dogged by a remark he made after a Flor...",https://www.nytimes.com/2001/11/21/pageoneplus/corrections.html,2001-11-21T05:00:00+0000,Archives,Archives,Florida Man
The Puzzle of Anthrax in Florida,"Editorial, commenting on discovery that second Florida man was exposed to anthrax and that anthrax spores were found in building where he and another victim worked, says even though evidence suggests incident may not have been work of biological t...",https://www.nytimes.com/2001/10/09/opinion/the-puzzle-of-anthrax-in-florida.html,2001-10-09T05:00:00+0000,Opinion,Opinion,Florida Man
National News Briefs; Florida Man Is Charged In Threat to Columbine,"Federal agents arrest Michael Ian Campbell of Florida, who they say used Internet to send threat that led officials to close Columbine High School in Littleton, Colo, for past two days; agents say Campbell threatned to finish massacre two students...",https://www.nytimes.com/1999/12/18/us/national-news-briefs-florida-man-is-charged-in-threat-to-columbine.html,1999-12-18T05:00:00+0000,U.S.,U.S.,Florida Man
"On Many Fronts, Experts Plan for the Unthinkable: Biowarfare",Experts discuss need for strong leadership and clear public relations strategy in responding to biowarfare; photos (M),https://www.nytimes.com/2001/10/23/science/leadership-on-many-fronts-experts-plan-for-the-unthinkable-biowarfare.html,2001-10-23T05:00:00+0000,Science,Science,Florida Man
Doctors Are Told to Watch for Symptoms Linked to Biological Attacks,"State and local health officials ask doctors throughout New York to be on lookout for any unusual symptoms or clusters of diseases that could be linked to bioterrorism; plan gains urgency after Florida man dies after inhaling anthrax spores, one o...",https://www.nytimes.com/2001/10/10/nyregion/nation-challenged-response-doctors-are-told-watch-for-symptoms-linked-biological.html,2001-10-10T05:00:00+0000,New York,New York,Florida Man
U.S. Switches to Older Drug Against Anthrax,"Officials at Centers for Disease Control and Prevention withdraw recommendation of Cipro as drug of choice against anthrax and instead say doxycycline should be used; say antibiotic resistance, not cost, is reason for switch; return to Cipro may b...",https://www.nytimes.com/2001/10/30/us/nation-challenged-medical-precautions-us-switches-older-drug-against-anthrax.html,2001-10-30T05:00:00+0000,U.S.,U.S.,Florida Man
"With Anthrax Fears, Bayer Is to Lift Antibiotic Output","Bayer AG will increase by 25 percent production of antibiotic Cipro, which is only medicine specifically approved for treatment of inhaled anthrax; Cardinal Health, large drug wholesaler, says it is running low on supplies of Cipro; AdvancePCS, wh...",https://www.nytimes.com/2001/10/11/business/with-anthrax-fears-bayer-is-to-lift-antibiotic-output.html,2001-10-11T05:00:00+0000,Business Day,Business Day,Florida Man
"A Scaling Back, Anger in the Streets and American Determination",Overview of day's events following another day of airstrikes on Afghanistan; focuses on protests in Muslim countries and American steadfastness in time of crisis (M),https://www.nytimes.com/2001/10/09/world/nation-challenged-overview-oct-8-2001-scaling-back-anger-streets-american.html,2001-10-09T05:00:00+0000,World,World,Florida Man
"Diplomatic Advances, a 6th Case of Anthrax and a Voice of Authority",,https://www.nytimes.com/2001/10/19/world/nation-challenged-overview-oct-18-2001-diplomatic-advances-6th-case-anthrax.html,2001-10-19T05:00:00+0000,World,World,Florida Man
"A NATION CHALLENGED: AN OVERVIEW: Oct. 19, 2001; The First Ground Strikes, Hints of Terrorism to Come","Overview of day's events in war on terrorism, including fighting in Afghanistan and anthrax scare (M)",https://www.nytimes.com/2001/10/20/world/nation-challenged-overview-oct-19-2001-first-ground-strikes-hints-terrorism-come.html,2001-10-20T05:00:00+0000,World,World,Florida Man
Many Lessons To Be Learned With Anthrax,"Scientists and government officials are having to rethink everything they thought they knew about anthrax in wake of confirmed seven cases of deadly inhalation anthrax, and they candidly admit that much of what they thought is wrong; some say that...",https://www.nytimes.com/2001/10/28/us/a-nation-challenged-the-response-many-lessons-to-be-learned-with-anthrax.html,2001-10-28T05:00:00+0000,U.S.,U.S.,Florida Man
Government Talks With Drug Companies About Buying Antibiotics That Treat Anthrax,Health Sec Tommy G Thompson says he negotiates with Bayer and other drug companies to buy Cipro and other antibiotics that could be used to treat anthrax; again holds there is no need to increase Cipro output by overriding or challenging Bayer's p...,https://www.nytimes.com/2001/10/20/us/nation-challenged-drug-production-government-talks-with-drug-companies-about.html,2001-10-20T05:00:00+0000,U.S.,U.S.,Florida Man
NBC Says New York Employee Tests Positive for Anthrax,"An NBC News employee in New York has tested positive for anthrax in tests done after the company received suspicious mail, the network said Friday.",https://www.nytimes.com/2001/10/12/national/nbc-says-new-york-employee-tests-positive-for-anthrax.html,2001-10-12T05:00:00+0000,U.S.,U.S.,Florida Man
Jeb Bush Tries to Avert Panic; 2nd Anthrax Victim Is Healing,"Florida Gov Jeb Bush travels to Boca Raton, where first case of anthrax was reported two weeks ago, to calm community on verge of panic over exposure to disease; urges vigilance, but also that citizens try to return to some degree of normalcy; hea...",https://www.nytimes.com/2001/10/17/us/nation-challenged-first-cases-jeb-bush-tries-avert-panic-2nd-anthrax-victim.html,2001-10-17T05:00:00+0000,U.S.,U.S.,Florida Man
U.S. IS STEPPING UP PLAN FOR HANDLING ANTHRAX THREAT,"Bush addministration announces huge expansion of program to deal with threat of anthrax as tests confirm more instances of exposure to disease; moves quickly to buy antibiotics that could be made available rapidly to treat up to 12 million people,...",https://www.nytimes.com/2001/10/15/us/nation-challenged-disease-us-stepping-up-plan-for-handling-anthrax-threat.html,2001-10-15T05:00:00+0000,U.S.,U.S.,Florida Man
Bayer Speeds Production of Drug : Florida Anthrax Is Linked to Lab,"Amid concerns about possible anthrax attacks, the German pharmaceutical company Bayer AG said Wednesday that it would step up production of its Cipro anthrax treatment..In the United States, a law enforcement official said Wednesday that prelimina...",https://www.nytimes.com/2001/10/11//IHT-bayer-speeds-production-of-drug-florida-anthrax-is-linked-to-lab.html,2001-10-11T05:00:00+0000,Archives,Archives,Florida Man
Liberties; De Minimis Maximus,"Maureen Dowd Op-Ed column finds Al Gore's new beard 'so Continental, so Pepe le Pew,' insouciant on one playing 'romantic, carefree' expatriate when he is really President of the United States; reports that Gore is indeeed running, as he sees it, ...",https://www.nytimes.com/2001/08/05/opinion/liberties-de-minimis-maximus.html,2001-08-05T05:00:00+0000,Opinion,Opinion,Florida Man
National Briefing,"WEST CALIFORNIA: CONDIT TO SPEAK OUT Representative Gary A. Condit will begin his fight for political rehabilitation with a letter to his constituents and a national interview, his political consultant said. The consultant, Richie Ross of Sacramen...",https://www.nytimes.com/2001/08/18/national/national-briefing.html,2001-08-18T05:00:00+0000,U.S.,U.S.,Florida Man
Moving Bioterrorism From the Back Burner Singed U.S. Disease Centers,"Disparate responses by Centers for Disease Control and Prevention to anthrax threat illustrates how much organization is learning, and had to learn, in trying to manage what may be most complex disease outbreak in its history; agency has drawn wid...",https://www.nytimes.com/2001/11/26/us/nation-challenged-public-health-moving-bioterrorism-back-burner-singed-us.html,2001-11-26T05:00:00+0000,U.S.,U.S.,Florida Man
ATTACK ON AFGHANISTAN: U.S. Launches 2d Wave of Air Strikes on Taliban,"U.S. forces launched a second, smaller wave of air strikes against Afghanistan on Monday, less than a day after they were joined by Britain in attacking 31 Afghan targets to begin what President George W. Bush said would be ""a long war."" .&qu",https://www.nytimes.com/2001/10/09//IHT-attack-on-afghanistan-us-launches-2d-wave-of-air-strikes-on-taliban.html,2001-10-09T05:00:00+0000,Archives,Archives,Florida Man
NEWS SUMMARY,,https://www.nytimes.com/2001/10/06/nyregion/news-summary-533157.html,2001-10-06T05:00:00+0000,New York,New York,Florida Man
Kabul Claims 100 Civilians Have Died Since Raids Began : Wider Attacks Aim At Taliban Chiefs,"CORRECTION PUBLISHED IN THE INTERNATIONAL HERALD TRIBUNE DATED October 13th, 2001:. A headline Friday incorrectly reported the number of civilians reported killed in American bombings in Afghanistan since the raids began Sunday. It should have sai...",https://www.nytimes.com/2001/10/12//IHT-kabul-claims-100-civilians-have-died-since-raids-began-wider-attacks-aim.html,2001-10-12T05:00:00+0000,Archives,Archives,Florida Man
Attacks Shift Spotlight on Public Figures,"Sept 11 terrorist attacks have considerably altered profiles, and power, not just of Pres Bush but of many of nation's other leading political and governmental figures; some have been diminished, even reduced to obscurity, while others have been e...",https://www.nytimes.com/2001/11/19/us/a-nation-challenged-political-memo-attacks-shift-spotlight-on-public-figures.html,2001-11-19T05:00:00+0000,U.S.,U.S.,Florida Man
"Denying Fear, But Embracing Nagging Doubts","Americans still struggle to adapt to emotional fallout from September 11 terrorist attack against World Trade Center in Manhattan and Pentagon, which killed more than 5,000 people; shock, horror and fear have given way to nagging concerns that app...",https://www.nytimes.com/2001/10/09/nyregion/a-nation-challenged-the-mood-denying-fear-but-embracing-nagging-doubts.html,2001-10-09T05:00:00+0000,New York,New York,Florida Man
Sept. 11 Attacks Led to Push For More Smallpox Vaccine,,https://www.nytimes.com/2001/10/22/us/nation-challenged-strategy-sept-11-attacks-led-push-for-more-smallpox-vaccine.html,2001-10-22T05:00:00+0000,U.S.,U.S.,Florida Man
"Liberties; Cats, Dogs and Grifters","Maureen Dowd Op-Ed column on the perils and opportunities of a change of power in White House, especially the perils for cats, noting that both Bill Clinton and George W Bush have banished their cats from their new homes; says that as for opportun...",https://www.nytimes.com/2001/01/24/opinion/liberties-cats-dogs-and-grifters.html,2001-01-24T05:00:00+0000,Opinion,Opinion,Florida Man
Echoes of Anthrax Scare Reverberate Across Nation,F.B.I. Director Robert S. Mueller III said today there are similarities between the letter sent to Senator Tom Daschle's office and an anthrax-laced letter sent last week to an employee of NBC.,https://www.nytimes.com/2001/10/16/national/echoes-of-anthrax-scare-reverberate-across-nation.html,2001-10-16T05:00:00+0000,U.S.,U.S.,Florida Man
Experts See F.B.I. Missteps Hampering Anthrax Inquiry,Federal probe of anthrax attacks has stumbled in several areas and may have missed opportunities to gather valuable evidence because criminal investigators have been slow to fully grasp scientific complexities of case; FBI comes under withering cr...,https://www.nytimes.com/2001/11/09/us/nation-challenged-inquiry-experts-see-fbi-missteps-hampering-anthrax-inquiry.html,2001-11-09T05:00:00+0000,U.S.,U.S.,Florida Man
D.H. Blair and Executives Indicted in Fraud Case,"D H Blair & Co, defunct Manhattan brokerage firm, and 15 of its officers and employees are indicted on securities fraud charges by grand jury; prosecutors say firm's executives reaped illegal profit by manipulating stock prices, engaged in high-pr...",https://www.nytimes.com/2000/07/28/business/the-media-business-dh-blair-and-executives-indicted-in-fraud-case.html,2000-07-28T05:00:00+0000,Business Day,Business Day,Florida Man
Article 2000082491747578174 -- No Title,The New York Times: AP Technology,https://www.nytimes.com/2000/08/24/aponline/technology/article-2000082491747578174-no-title.html,2000-08-24T05:00:00+0000,Archives,Archives,Florida Man
Jeanine Pirro's Sting: Visiting Chat Rooms To Chase Pedophiles,"Article on controversy over sting operation at Westchester County District Attorney Jeanine Pirro's office in White Plains, NY, as investigators log onto Internet chat rooms posing as guiilble 14-year-old boys in order to catch pedophiles; office,...",https://www.nytimes.com/2001/07/15/nyregion/jeanine-pirro-s-sting-visiting-chat-rooms-to-chase-pedophiles.html,2001-07-15T05:00:00+0000,New York,New York,Florida Man
Article 2000082390994978267 -- No Title,The New York Times: AP Technology,https://www.nytimes.com/2000/08/23/aponline/technology/article-2000082390994978267-no-title.html,2000-08-23T05:00:00+0000,Archives,Archives,Florida Man
"On Many Fronts, Experts Plan for the Unthinkable: Biowarfare","Protection against biological and chemical attack was never very high on lists of national priorities â€” until the days after Sept. 11, when it collectively occurred to Americans how vulnerable they were.",https://www.nytimes.com/2001/10/23/health/anatomy/on-many-fronts-experts-plan-for-the-unthinkable-biowarfare.html,2001-10-23T05:00:00+0000,Health,Health,Florida Man
Man Jumps to Death Outside a Casino,"German tourist jumps to his death from roof of Resorts Atlantic City parking garage, bringing to three number of people who have committed suicide in last two weeks by leaping from casino structure (S)",https://www.nytimes.com/1999/08/26/nyregion/metro-news-briefs-new-jersey-man-jumps-to-death-outside-a-casino.html,1999-08-26T05:00:00+0000,New York,New York,Florida Man
Florida Man Is Arrested After Break-In at Church,,https://www.nytimes.com/1997/12/26/nyregion/metro-news-briefs-connecticut-florida-man-is-arrested-after-break-in-at-church.html,1997-12-26T05:00:00+0000,New York,New York,Florida Man
National News Briefs,Interior Dept. Reviews,https://www.nytimes.com/2000/09/01/national/national-news-briefs.html,2000-09-01T05:00:00+0000,U.S.,U.S.,Florida Man
Hysteria Hysteria,"Magaret Talbot article on outbreaks of itchy red rashes that began inflicting students, mostly girls, at over two dozen elementary and middle schools around nation last fall; rashes seem to fade when children go home and pop up again when they ret...",https://www.nytimes.com/2002/06/02/magazine/hysteria-hysteria.html,2002-06-02T05:00:00+0000,Magazine,Magazine,Florida Man
METRO BRIEFING,,https://www.nytimes.com/2000/08/09/nyregion/metro-briefing.html,2000-08-09T05:00:00+0000,New York,New York,Florida Man
Man Is Charged in Home-Repair Fraud in Queens,"John Gregg, suspected in nationwide home-repair fraud scheme, is charged with stealing more than $130,000 from 81-year-old Queens man (S)",https://www.nytimes.com/1999/11/09/nyregion/man-is-charged-in-home-repair-fraud-in-queens.html,1999-11-09T05:00:00+0000,New York,New York,Florida Man
"Gehrig Uniform Brings $451,541","Anonymous Florida man pays $451,541 at Leland's auction for New York Yankee uniform worn by Lou Gehrig 60 years ago when first baseman declared himself 'luckiest man on the face of the earth' (S)",https://www.nytimes.com/1999/07/11/sports/baseball-gehrig-uniform-brings-451541.html,1999-07-11T05:00:00+0000,Sports,Sports,Florida Man
"In Atlantic City, Suicide Is Casino Gambling's Unspoken Worry","Article on summer's rash of suicides at Atlantic City casinos, which is raising questions among those who counsel compulsive gamblers about relaxation of gambling's original safeguards, including expansion of gambling hours to 24 hours, ATM's in c...",https://www.nytimes.com/1999/10/10/nyregion/at-the-shore-in-atlantic-city-suicide-is-casino-gambling-s-unspoken-worry.html,1999-10-10T05:00:00+0000,New York,New York,Florida Man
American Topics,,https://www.nytimes.com/1998/11/28/news/american-topics.html,1998-11-28T05:00:00+0000,World,World,Florida Man
NEWS SUMMARY,,https://www.nytimes.com/2000/01/13/nyregion/news-summary-332577.html,2000-01-13T05:00:00+0000,New York,New York,Florida Man
American Topics,"A 77-year-old Florida man with a sleepwalking habit awoke recently to find himself up to his armpits in alligators. When James Currens, of Palm Harbor, wandered from home, he stumbled into a pond and awoke in several feet of water, his legs stuck ...",https://www.nytimes.com/1998/11/28//IHT-american-topics-92208287542.html,1998-11-28T05:00:00+0000,n/a,n/a,Florida Man
"A One-Man Confrontation Band, Loudly","Walter Goodman reviews Michael Moore's new television series The Awful Truth, on Bravo; photo (S)",https://www.nytimes.com/1999/04/09/movies/television-review-a-one-man-confrontation-band-loudly.html,1999-04-09T05:00:00+0000,Movies,Movies,Florida Man
Theological Discussion on Testifying Emerges in Terrorism Case,"Federal Judge Robert P Patterson Jr refuses to release Ihab M Ali, Florida man who was jailed for refusing to testify before grand jury investigating bombings of US Embassies in Africa last Aug (M)",https://www.nytimes.com/1999/08/08/nyregion/theological-discussion-on-testifying-emerges-in-terrorism-case.html,1999-08-08T05:00:00+0000,New York,New York,Florida Man
Search Finds No Trace of Missing Widow,"Investigators probing disappearance of Irene Silverman search remote area in Jersey City, but find no trace of wealthy Manhattan widow; act on information provided by Jose Antonio Alvarez, Florida man who worked for Sante and Kenneth Kimes, mother...",https://www.nytimes.com/1998/08/28/nyregion/search-finds-no-trace-of-missing-widow.html,1998-08-28T05:00:00+0000,New York,New York,Florida Man
2 Suspects in Disappearance Linked to Los Angeles Slaying,"New York State Supreme Court, Manhattan, Judge Herbert I Altman delays credit card fraud trial of Sante Kimes and her son Kenneth, suspects in disappearance of Irene Silverman, until Jan 4 to give prosecutors more time to investigate their possibl...",https://www.nytimes.com/1998/11/26/nyregion/2-suspects-in-disappearance-linked-to-los-angeles-slaying.html,1998-11-26T05:00:00+0000,New York,New York,Florida Man
"Florida Man Put Bomb at Peres Speech, Police Say",,https://www.nytimes.com/1997/02/26/us/florida-man-put-bomb-at-peres-speech-police-say.html,1997-02-26T05:00:00+0000,U.S.,U.S.,Florida Man
Essay; Loyalty Mystery II,"William Safire Op-Ed column describes some of angry mail he got after wondering, in recent Op-Ed column, why Pres Clinton's popularity is holding up despite his year of shame; says Clinton's supporters see his critics as moralists with no sense of...",https://www.nytimes.com/1999/01/14/opinion/essay-loyalty-mystery-ii.html,1999-01-14T05:00:00+0000,Opinion,Opinion,Florida Man
Suspects Are Not Listed in Will Of Woman Who Disappeared,"Will of millionaire Irene Silverman who has been missing for more than six weeks does not list leads suspects in hear disappearance, Sante Kimes and her son, Kenneth, as beneficiaries; defense lawyers for suspects hail will as evidence that Kimese...",https://www.nytimes.com/1998/08/15/nyregion/suspects-are-not-listed-in-will-of-woman-who-disappeared.html,1998-08-15T05:00:00+0000,New York,New York,Florida Man
Search for Missing Widow Fails on Edge of Jersey City,"Police from New York City search overgrown field on outskirts of Jersey City, NJ, for second day, but abandon effort after failing to find Irene Silverman, 82-year-old woman who vanished eight weeks ago and is believed to have been killed in swind...",https://www.nytimes.com/1998/08/29/nyregion/search-for-missing-widow-fails-on-edge-of-jersey-city.html,1998-08-29T05:00:00+0000,New York,New York,Florida Man
2 Are Charged In Phony Deal for Concerts,,https://www.nytimes.com/1998/08/18/nyregion/2-are-charged-in-phony-deal-for-concerts.html,1998-08-18T05:00:00+0000,New York,New York,Florida Man
