Title,Summary,Link,Time,Section,Subsection,Category
Passing Buck on Schiavo Cheats Public,Joyce Purnick Metro Matters column on special bill passed by House of Representatives allowing Federal courts to take over case of Terri Schiavo chastises Democratic Senators for unanimously passing measure and sending it to House without any deba...,https://www.nytimes.com/2005/03/24/nyregion/passing-buck-on-schiavo-cheats-public.html,2005-03-24T05:00:00+0000,New York,New York,Florida Woman
"For Parents, the Unthinkability of Letting Go","Benedict Carey article on plight of Terri Schiavo's parents, Robert and Mary Schindler, holds that accepting that loved one is brain-damaged beyond recovery is all but impossible for many people, for reasons that go deeper than the fear of loss; p...",https://www.nytimes.com/2005/03/20/weekinreview/for-parents-the-unthinkability-of-letting-go.html,2005-03-20T05:00:00+0000,Week in Review,Week in Review,Florida Woman
Bizarre and Infamous Join Scholarship in an Archive of Psychology,"Just 45 minutes from the Rock and Roll Hall of Fame and Museum in Cleveland, half an hour from the Pro Football Hall of Fame in Canton and two blocks from the Inventors Hall of Fame in this city's downtown is an attraction like no other.      Wher...",https://www.nytimes.com/2005/09/27/health/psychology/bizarre-and-infamous-join-scholarship-in-an-archive-of.html,2005-09-27T05:00:00+0000,Health,Health,Florida Woman
Keeping Faith With My Father,"Elizabeth Cohen Op-Ed article describes how she and her sister coped with making decision to let their gravely ill father, suffering from advanced Alzheimer's, die in hospital; says they would have felt it a violation if Congress intervened in cas...",https://www.nytimes.com/2005/03/23/opinion/keeping-faith-with-my-father.html,2005-03-23T05:00:00+0000,Opinion,Opinion,Florida Woman
National Briefing,MIDWEST.,https://www.nytimes.com/2005/05/12/national/national-briefing.html,2005-05-12T05:00:00+0000,U.S.,U.S.,Florida Woman
Democrats Criticize Republican Moves to Ban Filibuster,,https://www.nytimes.com/2005/04/10/politics/democrats-criticize-republican-moves-to-ban-filibuster.html,2005-04-10T05:00:00+0000,U.S.,U.S.,Florida Woman
News Analysis: Schiavo's legacy is a national debate,,https://www.nytimes.com/2005/04/01/world/americas/news-analysis-schiavos-legacy-is-a-national-debate.html,2005-04-01T05:00:00+0000,World,World,Florida Woman
First Victim in Judicial Fight: Congress's Image,"With the Senate filibuster fight approaching its climax, one of the biggest questions on Capitol Hill is: who's winning? At the moment, the answer appears to be no one -- at least from a political perspective.    Many lawmakers, Congressional offi...",https://www.nytimes.com/2005/05/22/politics/first-victim-in-judicial-fight-congresss-image.html,2005-05-22T05:00:00+0000,U.S.,U.S.,Florida Woman
MAJORITY LEADER ASKS HOUSE PANEL TO REVIEW JUDGES,"House majority leader Tom DeLay says he has instructed Judiciary Committee to investigate federal court decisions in Terri Schiavo case and recommend possible legislation, stepping up his crusade against judges while deflecting all questions about...",https://www.nytimes.com/2005/04/14/us/front page/majority-leader-asks-house-panel-to-review-judges.html,2005-04-14T05:00:00+0000,U.S.,U.S.,Florida Woman
Many Still Seek One Final Say on Ending Life,Interest in living wills--documents that let people specify what medical measures they want or do not want at end of life--surges in aftermath of Terri Schiavo case; many people are filling out forms for first time; others are taking new look at f...,https://www.nytimes.com/2005/06/17/health/many-still-seek-one-final-say-on-ending-life.html,2005-06-17T05:00:00+0000,U.S.,U.S.,Florida Woman
"For Frist, a Political Fortune May Be Inextricably Linked to a Financial One","When a little-known transplant surgeon named Bill Frist decided to enter politics in 1994, he relied on his family's fortune and name to catapult him to the Senate. From the moment he arrived in Washington, Mr. Frist, now the Republican leader, ha...",https://www.nytimes.com/2005/10/25/politics/for-frist-a-political-fortune-may-be-inextricably-linked-to-a.html,2005-10-25T05:00:00+0000,U.S.,U.S.,Florida Woman
New view of the brain-damaged,,https://www.nytimes.com/2005/02/10/health/new-view-of-the-braindamaged.html,2005-02-10T05:00:00+0000,Health,Health,Florida Woman
Frist Says He Will Prevail in the Long Run,"With lawmakers returning from the Memorial Day recess, the Senate majority leader, Bill Frist, faces a crucial test of whether he can re-establish his authority after a rapid sequence of events that many say diminished his standing and exposed a l...",https://www.nytimes.com/2005/06/05/politics/frist-says-he-will-prevail-in-the-long-run.html,2005-06-05T05:00:00+0000,U.S.,U.S.,Florida Woman
Church faces decisions in Pope's medical saga,,https://www.nytimes.com/2005/03/25/world/europe/church-faces-decisions-in-popes-medical-saga.html,2005-03-25T05:00:00+0000,World,World,Florida Woman
"In Political Step, Pope Confronts Law on Fertility","Pope Benedict XVI endorses call by Italian bishops for boycott of referendum in Italy on medically assisted fertility; referendum seeks to overturn key provisions in most restrictive law on medically assisted fertility in Europe; law, passed last ...",https://www.nytimes.com/2005/05/31/world/europe/in-political-step-pope-confronts-law-on-fertility.html,2005-05-31T05:00:00+0000,World,World,Florida Woman
Pope Is Being Fed With a Tube as Alarm Over His Health Rises,"Vatican officials say Pope John Paul II is receiving liquid feedings through tube that was inserted through his nose and winds down into his stomach, raising new alarms about his deteriorating health and his ability to lead Roman Catholic Church; ...",https://www.nytimes.com/2005/03/31/world/europe/pope-is-being-fed-with-a-tube-as-alarm-over-his-health-rises.html,2005-03-31T05:00:00+0000,Health,Health,Florida Woman
Pope Enters Public Battle Over Italian Vote on Fertility Law,Pope Benedict XVI endorsed a call by Italian bishops for a boycott of a contentious referendum on medically assisted fertility.,https://www.nytimes.com/2005/05/30/international/europe/pope-enters-public-battle-over-italian-vote-on.html,2005-05-30T05:00:00+0000,World,World,Florida Woman
Schiavo Case Highlights Catholic-Evangelical Alliance,"Powerful outcry over Terri Schiavo, brain-damaged Florida woman whose case has provoked national debate, is testament to growing alliance of conservative Roman Catholics and evangelicals who have found common cause in 'culture of life' agenda arti...",https://www.nytimes.com/2005/03/24/us/schiavo-case-highlights-catholicevangelical-alliance.html,2005-03-24T05:00:00+0000,U.S.,U.S.,Florida Woman
"For the End of Life, Hospital Pairs Ethics and Medicine","As Adele Haber lay in a hospital bed staring at the ceiling, down the hall a team of doctors and ethicists were discussing whether she should live or die.    The team, at Montefiore Medical Center in the Bronx, is part of a program -- being closel...",https://www.nytimes.com/2005/07/04/nyregion/for-the-end-of-life-hospital-pairs-ethics-and-medicine.html,2005-07-04T05:00:00+0000,New York,New York,Florida Woman
Signs of Awareness Seen inBrain-Injured Patients,"New brain-imaging study suggests that thousands of brain-damaged people thought to be completely unaware may hear and register what is going on around them but be unable to respond; findings, if repeated in follow-up experiments, could have sweepi...",https://www.nytimes.com/2005/02/08/science/signs-of-awareness-seen-inbraininjured-patients.html,2005-02-08T05:00:00+0000,U.S.,U.S.,Florida Woman
"In Schiavo Feeding-Tube Case, Notoriety Finds Unlikely Judge","Profile of Judge George Greer, Pinellas County, Fla, Circuit Court, central figure in contentious battle over whether to remove feeding tube from Terry Schiavo, who is critically brain damaged and in vegetative state; case has traveled to US Supre...",https://www.nytimes.com/2005/03/17/us/in-schiavo-feedingtube-case-notoriety-finds-unlikely-judge.html,2005-03-17T05:00:00+0000,U.S.,U.S.,Florida Woman
"In Blow to Bush, Senators Reject Cuts to Medicaid","Senate votes, 52 to 48, to strip proposed 2006 budget of Medicaid cuts, setting it on collision course with House and dealing blow to Pres Bush; House budget includes steep cuts in Medicaid and other so-called entitlement programs; Senate vote see...",https://www.nytimes.com/2005/03/18/politics/in-blow-to-bush-senators-reject-cuts-to-medicaid.html,2005-03-18T05:00:00+0000,U.S.,U.S.,Florida Woman
New Pope Could Influence Political Life in America,"Death of Pope John Paul II comes at time when leaders of Roman Catholic Church, reflecting tone set by Vatican, have become increasingly assertive in American political life; their stance has created strains with some Catholic Democrats just as Wh...",https://www.nytimes.com/2005/04/04/politics/new-pope-could-influence-political-life-in-america.html,2005-04-04T05:00:00+0000,U.S.,U.S.,Florida Woman
NEWS SUMMARY,"INTERNATIONAL   A3-9    G.I.'s Kill 24 Insurgents In Battle Near Baghdad  Iraqi insurgents ambushed an American military convoy just outside Baghdad, igniting a battle that left 24 of the attackers dead and seven wounded. The unusually bold assaul...",https://www.nytimes.com/2005/03/21/nyregion/news-summary.html,2005-03-21T05:00:00+0000,New York,New York,Florida Woman
60 Companies Plan to Sponsor Health Coverage for Uninsured,"Sixty large employers, including General Motors, IBM, McDonald's and Sears, Roebuck, are joining together to sponsor array of low-cost health insurance options intended to cover part-time and temporary workers, contractors, consultants and early r...",https://www.nytimes.com/2005/01/27/business/60-companies-plan-to-sponsor-health-coverage-for-uninsured.html,2005-01-27T05:00:00+0000,Business Day,Business Day,Florida Woman
"Even as Doctors Say Enough, Families Fight to Prolong Life",Article describes recent phenomenon of families who want to continue life support and aggressive medical care for patients against advice of doctors who believe it is time to stop; even families who say they believe in removing life support in cas...,https://www.nytimes.com/2005/03/27/us/even-as-doctors-say-enough-families-fight-to-prolong-life.html,2005-03-27T05:00:00+0000,U.S.,U.S.,Florida Woman
National Briefing,WEST.,https://www.nytimes.com/2004/08/26/national/national-briefing.html,2004-08-26T05:00:00+0000,U.S.,U.S.,Florida Woman
House Members Hold Sunday Night Session on Schiavo Bill,,https://www.nytimes.com/2005/03/20/politics/house-members-hold-sunday-night-session-on-schiavo-bill.html,2005-03-20T05:00:00+0000,U.S.,U.S.,Florida Woman
A Cacophony of Epitaphs,,https://www.nytimes.com/2005/03/31/national/a-cacophony-of-epitaphs.html,2005-03-31T05:00:00+0000,U.S.,U.S.,Florida Woman
Congress Passes and Bush Signs Legislation on Schiavo Case,"House gives final Congressional approval to legislation that would allow federal court to intervene in case of Terri Schiavo; Pres Bush flies back to Washington from his Texas ranch to quickly sign bill; House vote of 203 to 58 comes at midnight, ...",https://www.nytimes.com/2005/03/21/politics/congress-passes-and-bush-signs-legislation-on-schiavo-case.html,2005-03-21T05:00:00+0000,U.S.,U.S.,Florida Woman
National Briefing,NORTHWEST.,https://www.nytimes.com/2004/08/27/national/national-briefing.html,2004-08-27T05:00:00+0000,U.S.,U.S.,Florida Woman
Corrections,Correction of headline with Oct 22 article on order to restore feeding tube of Florida woman in right-to-die case,https://www.nytimes.com/2003/10/23/nyregion/c-corrections-820342.html,2003-10-23T05:00:00+0000,New York,New York,Florida Woman
QUOTATION OF THE DAY,,https://www.nytimes.com/2003/10/24/nyregion/quotation-of-the-day-832111.html,2003-10-24T05:00:00+0000,New York,New York,Florida Woman
Corrections,"Correction of Oct 15 article on debate over removing feeding tube of Terri Schiavo, brain-damaged Florida woman, regarding statement of protester at vigil opposing state's right-to-die law",https://www.nytimes.com/2003/10/30/nyregion/c-corrections-924245.html,2003-10-30T05:00:00+0000,New York,New York,Florida Woman
Pope Succumbs to Illness Suffered at Length and in Public,"Pope John Paul II dies in Rome at age 84, ending extraordinary if sometimes polarizing 26-year reign; tens of thousands of people gather in St Peter's Square; Pope suffered for decade from Parkinson's disease but health hit its last crisis on Marc...",https://www.nytimes.com/2005/04/03/world/europe/pope-succumbs-to-illness-suffered-at-length-and-in-public.html,2005-04-03T05:00:00+0000,World,World,Florida Woman
Catholic Leader's Death Comes After Long and Public Illness,,https://www.nytimes.com/2005/04/02/international/europe/catholic-leaders-death-comes-after-long-and-public.html,2005-04-02T05:00:00+0000,World,World,Florida Woman
Schiavo Dies Nearly Two Weeks After Removal of Feeding Tube,,https://www.nytimes.com/2005/03/31/national/schiavo-dies-nearly-two-weeks-after-removal-of-feeding-tube.html,2005-03-31T05:00:00+0000,U.S.,U.S.,Florida Woman
INSIDE,,https://www.nytimes.com/2003/10/26/nyregion/inside-866725.html,2003-10-26T05:00:00+0000,New York,New York,Florida Woman
New Openness in Deciding When and How to Die,"Many Americans are quietly taking active role in their own deaths, some with help of their doctors and others through actions of their own that blur definition of suicide; experts say support for assisted suicide is likely to increase as baby boom...",https://www.nytimes.com/2005/03/21/health/new-openness-in-deciding-when-and-how-to-die.html,2005-03-21T05:00:00+0000,U.S.,U.S.,Florida Woman
Ideas & Trends; How Low Can DVD Players Go?,Sharply declining prices of DVD players discussed; photos (S),https://www.nytimes.com/2003/12/07/weekinreview/ideas-trends-how-low-can-dvd-players-go.html,2003-12-07T05:00:00+0000,Week in Review,Week in Review,Florida Woman
"BEST SELLERS: August 22, 2004","Weeks     This   Last   On     Week   Week   List   Fiction                 1   1   73   THE DA VINCI CODE, by Dan Brown. (Doubleday, $24.95.) The murder of a curator at the Louvre leads to a trail of clues found in the work of Leonardo and to the...",https://www.nytimes.com/2004/08/22/books/best-sellers-august-22-2004.html,2004-08-22T05:00:00+0000,Books,Books,Florida Woman
"BEST SELLERS: August 29, 2004","Weeks     This   Last   On     Week   Week   List   Fiction                 1   1   74   THE DA VINCI CODE, by Dan Brown. (Doubleday, $24.95.) The murder of a curator at the Louvre leads to a trail of clues found in the work of Leonardo and to the...",https://www.nytimes.com/2004/08/29/books/best-sellers-august-29-2004.html,2004-08-29T05:00:00+0000,Books,Books,Florida Woman
Corrections,TodayÂ’s corrections from The New York Times.,https://www.nytimes.com/2003/10/30/pageoneplus/corrections.html,2003-10-30T05:00:00+0000,Archives,Archives,Florida Woman
Corrections,Corrections,https://www.nytimes.com/2003/10/23/pageoneplus/corrections.html,2003-10-23T05:00:00+0000,Archives,Archives,Florida Woman
Bush Backs His Brother's Decision in Feeding Tube Case,"Pres Bush says his brother, Florida Gov Jeb Bush, acted correctly when he used specially enacted state law to order that brain-damaged woman, Terri Schiavo, be placed back on feeding tube, against wishes of her husband and court order; reaffirms t...",https://www.nytimes.com/2003/10/29/us/bush-backs-his-brother-s-decision-in-feeding-tube-case.html,2003-10-29T05:00:00+0000,U.S.,U.S.,Florida Woman
"In Feeding-Tube Case, Many Neurologists Back Courts","Florida courts that have approved removal of feeding tube that has kept Terri Schiavo alive since 1990 have relied on expertise of neurologists who say she is in 'persistent vegetative state,' but her parents continue to fight to keep her alive, c...",https://www.nytimes.com/2003/10/26/us/in-feeding-tube-case-many-neurologists-back-courts.html,2003-10-26T05:00:00+0000,U.S.,U.S.,Florida Woman
NEWS SUMMARY,,https://www.nytimes.com/2003/10/16/nyregion/news-summary-712477.html,2003-10-16T05:00:00+0000,New York,New York,Florida Woman
Human Brains Examined for Clues About Mad Cow,"Discovery of first case of cow infected with mad cow disease in United States has spurred National Prion Disease Pathology Surveillance Center at Case Western Reserve University to step-up pace of investigation into prion-based illness; center, wh...",https://www.nytimes.com/2004/01/27/health/human-brains-examined-for-clues-about-mad-cow.html,2004-01-27T05:00:00+0000,Health,Health,Florida Woman
Florida 'Scarlet Letter' Law Is Repealed by Gov. Bush,"Florida Gov Jeb Bush signs law repealing state's 'Scarlet Letter' law requiring women planning to put infants up for adoption to first publish their sexual histories if they do not know father's identity; law, passed in 2001, was intended to notif...",https://www.nytimes.com/2003/05/31/us/florida-scarlet-letter-law-is-repealed-by-gov-bush.html,2003-05-31T05:00:00+0000,U.S.,U.S.,Florida Woman
"As a Life Ebbs, the Ultimate Family Quarrel","Special report, Bitter Endings, explores ultimate family quarrel over when to end relative's life by withdrawing life support; medical advances are forcing more patients and families to confront ever more grueling choices about living and dying; a...",https://www.nytimes.com/2004/09/27/us/as-a-life-ebbs-the-ultimate-family-quarrel.html,2004-09-27T05:00:00+0000,U.S.,U.S.,Florida Woman
Doctors Confirm West Nile In a 4th Transplant Patient,"Fourth person is confirmed to have contracted West Nile virus after receiving an organ transplanted from single donor; case raises possibility that disease can be transmitted not only by transplants but also by blood; donor, injured in car acciden...",https://www.nytimes.com/2002/09/06/us/doctors-confirm-west-nile-in-a-4th-transplant-patient.html,2002-09-06T05:00:00+0000,U.S.,U.S.,Florida Woman
Comiskey Fan Indicted On 4 Counts in Attack,William Ligue Jr is indicted in Chicago (Ill) on three counts of aggravated battery and one count of mob action for charging Kansas City Royals coach Tom Gamboa from stands during game (S),https://www.nytimes.com/2002/10/12/sports/baseball-roundup-comiskey-fan-indicted-on-4-counts-in-attack.html,2002-10-12T05:00:00+0000,Sports,Sports,Florida Woman
2 Fault-Free Rounds For Florida Woman,Margie Engle has two fault-free rounds in quest to ride for United States equestrian team in Olympics (S),https://www.nytimes.com/2000/06/24/sports/plus-equestrian-us-olympic-trials-2-fault-free-rounds-for-florida-woman.html,2000-06-24T05:00:00+0000,Sports,Sports,Florida Woman
NEWS SUMMARY,,https://www.nytimes.com/2002/07/06/nyregion/news-summary-880795.html,2002-07-06T05:00:00+0000,New York,New York,Florida Woman
Parenthood Help for Men With H.I.V.,"Article on controversy over unwillingness of fertility doctors and clinics to provide services to HIV-infected men and couples; focuses on clinic at Columbia University, which has treated 54 infected men and has made more than 103 attempts at prod...",https://www.nytimes.com/2002/04/30/science/parenthood-help-for-men-with-hiv.html,2002-04-30T05:00:00+0000,Science,Science,Florida Woman
National News Briefs,Florida Woman Indicted After Taking Son to Cuba,https://www.nytimes.com/2001/02/25/national/national-news-briefs.html,2001-02-25T05:00:00+0000,U.S.,U.S.,Florida Woman
Without a Lawyer; Chain of Legal Self-Help Centers Is Expanding Across U.S.,"We the People, chain of franchised legal document preparation services, is turning do-it-yourself legal assistance into fast-growing business; Ira Distenfield, chairman of umbrella company, We the People Forms and Service Centers USA Inc, says fra...",https://www.nytimes.com/2001/07/31/business/without-a-lawyer-chain-of-legal-self-help-centers-is-expanding-across-us.html,2001-07-31T05:00:00+0000,Business Day,Business Day,Florida Woman
"Recruiting Pitch: Monastic Life, for 3 Days","Lay Roman Catholic men take up the offer to spend three days at Trappist Abbey of the Holy Trinity in Huntsville, Utah, to see whether they might have call to monastic life; are responding to ads and notices placed by Natalie Smith, Florida woman ...",https://www.nytimes.com/2001/01/13/us/recruiting-pitch-monastic-life-for-3-days.html,2001-01-13T05:00:00+0000,U.S.,U.S.,Florida Woman
Florida Woman Loses Custody Battle,"New York's highest court, bitterly divided, overturns two lower courts and rules that a family, and the state, do not have to abide by Florida court's custody order; decision could make child custody battles across state lines all the more difficu...",https://www.nytimes.com/1997/12/23/nyregion/florida-woman-loses-custody-battle.html,1997-12-23T05:00:00+0000,New York,New York,Florida Woman
"Big Box Stores, Redefined","Article on Casket Discounters in Paramus, NJ, one of growing number of retail casket depots that are opening up in strip malls and downtowns around America since Federal Trade Commission ordered funeral directors, in 1994, to accept outside casket...",https://www.nytimes.com/2000/04/30/nyregion/new-jersey-co-big-box-stores-redefined.html,2000-04-30T05:00:00+0000,New York,New York,Florida Woman
Snags in Searches,Don Hauptman letter on Nov 26 article on locating people via Internet warns search can put people sought in danger (S),https://www.nytimes.com/1998/12/03/technology/l-snags-in-searches-250244.html,1998-12-03T05:00:00+0000,Technology,Technology,Florida Woman
NEWS SUMMARY,"Correction: article in Aug 15 Times Magazine about Russia's troubles contains outdated references to Prime Min Sergei V Stepashin, who has been replaced with Vladimir V Putin",https://www.nytimes.com/1999/08/15/nyregion/news-summary-057886.html,1999-08-15T05:00:00+0000,New York,New York,Florida Woman
A Little-Known Killer of the Seemingly Healthy,"Jane E Brody Personal Health column on long QT syndrome, a little-known killer of seemingly healthy people; long QT syndrome is a usually unrecognized inherited defect in heart's rhythm; long QT syndrome is believed to be common cause of unexplain...",https://www.nytimes.com/1999/10/26/health/personal-health-a-little-known-killer-of-the-seemingly-healthy.html,1999-10-26T05:00:00+0000,Health,Health,Florida Woman
Three Into Two Did Go,,https://www.nytimes.com/1998/06/07/nyregion/coping-three-into-two-did-go.html,1998-06-07T05:00:00+0000,New York,New York,Florida Woman
"Dr. William Sweeney 3d, Researcher on In-Vitro Fertilization",,https://www.nytimes.com/1997/11/01/nyregion/dr-william-sweeney-3d-researcher-on-in-vitro-fertilization.html,1997-11-01T05:00:00+0000,New York,New York,Florida Woman
INSIDE,,https://www.nytimes.com/1997/05/06/nyregion/inside-959464.html,1997-05-06T05:00:00+0000,New York,New York,Florida Woman
"Medical Workers With H.I.V. Keep Silent, Fearing Reprisals","Doctors and other health-care professionals infected with HIV keep that information to themselves, fearing that to reveal it would cost them their jobs; experts agree that their concerns are well founded because the public fears infection by a hea...",https://www.nytimes.com/1997/12/21/nyregion/medical-workers-with-hiv-keep-silent-fearing-reprisals.html,1997-12-21T05:00:00+0000,New York,New York,Florida Woman
News Summary,,https://www.nytimes.com/1997/10/31/nyregion/news-summary-895091.html,1997-10-31T05:00:00+0000,New York,New York,Florida Woman
"Rewards uncertain, but anxiety is sure in tobacco stocks now.",Market Place column on prospects for tobacco stocks as ground-breaking settlement talks continue between cigarette companies and anti-smoking forces; holds investors tolerant of high risk should prepare for series of crucial events as negotiations...,https://www.nytimes.com/1997/04/23/business/rewards-uncertain-but-anxiety-is-sure-in-tobacco-stocks-now.html,1997-04-23T05:00:00+0000,Business Day,Business Day,Florida Woman
Multitude of Tobacco Lawsuits Provides Bargaining Chips for Negotiators,"Negotiations by tobacco industry for possible settlement of nearly all smoking-related litigation are playing against complex backdrop of legal disputes; because many of these cases have reached critical stages, they could influence course of the ...",https://www.nytimes.com/1997/04/17/us/multitude-of-tobacco-lawsuits-provides-bargaining-chips-for-negotiators.html,1997-04-17T05:00:00+0000,U.S.,U.S.,Florida Woman
Radio Documentaries Focus On Overlooked Corners,Article discusses new documentaries on radio that focus on overlooked corners of nation; examples cited; photo (M),https://www.nytimes.com/1997/08/18/arts/radio-documentaries-focus-on-overlooked-corners.html,1997-08-18T05:00:00+0000,Arts,Arts,Florida Woman
New & Noteworthy Paperbacks,Laurel Graeber capsule reviews of new and noteworthy paperbacks; photo (M),https://www.nytimes.com/1996/11/17/books/new-noteworthy-paperbacks-263265.html,1996-11-17T05:00:00+0000,Books,Books,Florida Woman
"MINDING YOUR BUSINESS;The First Thing We Do, Let's Sue All the Lawyers",,https://www.nytimes.com/1996/07/28/business/minding-your-business-the-first-thing-we-do-let-s-sue-all-the-lawyers.html,1996-07-28T05:00:00+0000,Business Day,Business Day,Florida Woman
"So Many Rules, So Little Time","Thousands of single women in US and Britain are said to be following new-old code of courtship set forth in book The Rules: Time-Tested Secrets for Capturing the Heart of Mr Right; authors Ellen Fein and Sherrie Schneider, who give seminars and te...",https://www.nytimes.com/1996/10/23/garden/so-many-rules-so-little-time.html,1996-10-23T05:00:00+0000,Home & Garden,Home & Garden,Florida Woman
Ruling Curbs Jury's Role On Patents,,https://www.nytimes.com/1996/04/24/business/ruling-curbs-jury-s-role-on-patents.html,1996-04-24T05:00:00+0000,Business Day,Business Day,Florida Woman
The World: Washington's Bad Vibes; Welfare Bashing Finds Its Mark,,https://www.nytimes.com/1995/03/05/weekinreview/the-world-washington-s-bad-vibes-welfare-bashing-finds-its-mark.html,1995-03-05T05:00:00+0000,Week in Review,Week in Review,Florida Woman
Esiason's Status Goes From Start to Stopped,,https://www.nytimes.com/1994/10/07/sports/pro-football-jets-notebook-esiason-s-status-goes-from-start-to-stopped.html,1994-10-07T05:00:00+0000,Sports,Sports,Florida Woman
"Rose Kennedy, Political Matriarch, Dies at 104",,https://www.nytimes.com/1995/01/23/obituaries/rose-kennedy-political-matriarch-dies-at-104.html,1995-01-23T05:00:00+0000,Obituaries,Obituaries,Florida Woman
Makers of Laws and Cigarettes Joust,,https://www.nytimes.com/1994/04/15/us/makers-of-laws-and-cigarettes-joust.html,1994-04-15T05:00:00+0000,U.S.,U.S.,Florida Woman
BUSINESS DIGEST,,https://www.nytimes.com/1993/10/11/business/business-digest-373693.html,1993-10-11T05:00:00+0000,Business Day,Business Day,Florida Woman
More Than You Wanted to Know About Spam,"SPAM: Spiced ham. Arguably the planet's most recognizable portmanteau word (closely followed by ""Gidget"" and ""infomercial""), and certainly among its most popular foodstuffs. More than five billion cans have been produced -- and, more tellingly, co...",https://www.nytimes.com/1994/07/03/magazine/more-than-you-wanted-to-know-about-spam.html,1994-07-03T05:00:00+0000,Magazine,Magazine,Florida Woman
NEWS SUMMARY,,https://www.nytimes.com/1993/07/30/nyregion/news-summary-377093.html,1993-07-30T05:00:00+0000,New York,New York,Florida Woman
Woman Convicted of Fraud In Efforts to Find Adoptees,,https://www.nytimes.com/1993/07/30/us/woman-convicted-of-fraud-in-efforts-to-find-adoptees.html,1993-07-30T05:00:00+0000,U.S.,U.S.,Florida Woman
"Strength of Big Issues Lifts Dow 3.79, to 3,256.81",,https://www.nytimes.com/1993/01/23/business/strength-of-big-issues-lifts-dow-3.79-to-3256.81.html,1993-01-23T05:00:00+0000,Business Day,Business Day,Florida Woman
Expo Reflects New Ideas on What Is Old,,https://www.nytimes.com/1993/06/10/news/expo-reflects-new-ideas-on-what-is-old.html,1993-06-10T05:00:00+0000,Archives,Archives,Florida Woman
"Dow Jumps 35.39, to 3,292.20, on Stocks' Best Day This Year",,https://www.nytimes.com/1993/01/26/business/dow-jumps-35.39-to-3292.20-on-stocks-best-day-this-year.html,1993-01-26T05:00:00+0000,Business Day,Business Day,Florida Woman
HEAR THIS,"This is for all the children who were disfigured by their first visit to the hairdresser: A Florida woman won $2,500 in damages from a hairdresser who was supposed to frost her hair and somehow caused half of it to fall out, UPI tells us. Missy Fr...",https://www.nytimes.com/1992/05/08/style/IHT-hear-this.html,1992-05-08T05:00:00+0000,Style,Style,Florida Woman
"THE 1992 CAMPAIGN: Undeclared Candidate; Perot, Using Satellite, Addresses Rallies in Six States",,https://www.nytimes.com/1992/05/30/us/1992-campaign-undeclared-candidate-perot-using-satellite-addresses-rallies-six.html,1992-05-30T05:00:00+0000,U.S.,U.S.,Florida Woman
"Smith's Accuser, on TV, Says, 'I'm Not a Blue Blob'",,https://www.nytimes.com/1991/12/20/us/smith-s-accuser-on-tv-says-i-m-not-a-blue-blob.html,1991-12-20T05:00:00+0000,U.S.,U.S.,Florida Woman
Charges of Naming Woman In Rape Case Are Dismissed,,https://www.nytimes.com/1991/10/25/us/charges-of-naming-woman-in-rape-case-are-dismissed.html,1991-10-25T05:00:00+0000,U.S.,U.S.,Florida Woman
Experts on Rape Back Smith's Acquittal,,https://www.nytimes.com/1991/12/12/us/experts-on-rape-back-smith-s-acquittal.html,1991-12-12T05:00:00+0000,U.S.,U.S.,Florida Woman
Whatever Happened to AIDS?,,https://www.nytimes.com/1993/11/28/magazine/whatever-happened-to-aids.html,1993-11-28T05:00:00+0000,Magazine,Magazine,Florida Woman
Florida's Christmas Murders,,https://www.nytimes.com/1991/12/03/opinion/florida-s-christmas-murders.html,1991-12-03T05:00:00+0000,Opinion,Opinion,Florida Woman
Showdown In Florida: Woman Vs. Lizard,,https://www.nytimes.com/1989/10/15/nyregion/long-island-opinion-showdown-in-florida-woman-vs-lizard.html,1989-10-15T05:00:00+0000,New York,New York,Florida Woman
Kennedy in Appearance At Grand Jury Session,,https://www.nytimes.com/1991/08/31/us/kennedy-in-appearance-at-grand-jury-session.html,1991-08-31T05:00:00+0000,U.S.,U.S.,Florida Woman
Witness Says Kennedy Spoke With Nephew About Rape Allegation,,https://www.nytimes.com/1991/09/07/us/witness-says-kennedy-spoke-with-nephew-about-rape-allegation.html,1991-09-07T05:00:00+0000,U.S.,U.S.,Florida Woman
The Story TV Can't Resist,,https://www.nytimes.com/1991/11/17/movies/tv-view-the-story-tv-can-t-resist.html,1991-11-17T05:00:00+0000,Movies,Movies,Florida Woman
NEWS SUMMARY,,https://www.nytimes.com/1991/12/12/nyregion/news-summary-282491.html,1991-12-12T05:00:00+0000,New York,New York,Florida Woman
Congress Kills Penalties In AIDS Disclosure Plan,,https://www.nytimes.com/1991/09/28/us/congress-kills-penalties-in-aids-disclosure-plan.html,1991-09-28T05:00:00+0000,U.S.,U.S.,Florida Woman
NEWS SUMMARY,,https://www.nytimes.com/1991/12/05/nyregion/news-summary-723191.html,1991-12-05T05:00:00+0000,New York,New York,Florida Woman
Why Jury in Smith Case Never Heard From 3 Other Women,,https://www.nytimes.com/1991/12/13/news/why-jury-in-smith-case-never-heard-from-3-other-women.html,1991-12-13T05:00:00+0000,Archives,Archives,Florida Woman
Judge Postpones Rape Trial of Kennedy Nephew,,https://www.nytimes.com/1991/08/01/us/judge-postpones-rape-trial-of-kennedy-nephew.html,1991-08-01T05:00:00+0000,U.S.,U.S.,Florida Woman
