Title,Summary,Link,Time,Section,Subsection,Category
U.S. Government Will Retry Terror Case in California,"Federal prosecutors said Friday that they would retry a California man on charges that he lied to F.B.I. agents about his son's stay at a terrorist training camp in Pakistan.      The man, Umer Hayat, a naturalized American citizen, has been free ...",https://www.nytimes.com/2006/05/06/us/us-government-will-retry-terror-case-in-california.html,2006-05-06T05:00:00+0000,U.S.,U.S.,California Man
U.S. Government Will Retry Terror Case in California,"A naturalized American citizen, Umer Hayat, is accused of lying to F.B.I. agents about his son's stay at a terrorist camp in Pakistan.",https://www.nytimes.com/2006/05/06/us/06lodi.html,2006-05-06T04:00:00+0000,U.S.,U.S.,California Man
Acquaintance of 2 Hijackers Is Acquitted,Agents had found a scrap of paper with Osama Awadallah's information in a car belonging to a Sept. 11 hijacker.,https://www.nytimes.com/2006/11/18/nyregion/18immigrant.html,2006-11-18T05:00:00+0000,New York,New York,California Man
Briefs: West and Midwest,WEST.,https://www.nytimes.com/2006/08/26/us/26brfs.html,2006-08-26T04:00:00+0000,U.S.,U.S.,California Man
News Summary,INTERNATIONAL A3-16    North Korea Responds To U.S. Talk of Sanctions  North Korea said it would consider sanctions a ''declaration of a war'' and vowed to carry out further nuclear tests if the United States maintained a ''hostile attitude.''  A1...,https://www.nytimes.com/2006/10/12/nyregion/news-summary.html,2006-10-12T05:00:00+0000,New York,New York,California Man
Acquaintance of 2 Hijackers Is Acquitted,Jordanian Osama Awadallah is acquitted in second perjury trial in New York City on charges that he lied to grand jury about knowing Sept 11 terrorist Khalid al-Midhar (M),https://www.nytimes.com/2006/11/18/nyregion/acquaintance-of-2-hijackers-is-acquitted.html,2006-11-18T05:00:00+0000,New York,New York,California Man
News Summary,"INTERNATIONAL A3-25    Iraq Panel Rebukes Bush And Offers Different Tack  A bipartisan commission warned that ''the situation in Iraq is grave and deteriorating,'' and handed President Bush both a rebuke for his current strategy and a detailed blu...",https://www.nytimes.com/2006/12/07/nyregion/news-summary.html,2006-12-07T05:00:00+0000,New York,New York,California Man
Virginia Man Gets 150-Year Term in Child Pornography Case,Gregory J Mitchel of Virginia is sentenced to 150 years in prison for helping to run child pornography business that has been focus of state and federal investigations and Congressional hearings; pleaded guilty in January to charges involving sexu...,https://www.nytimes.com/2006/07/16/technology/virginia-man-gets-150year-term-in-child-pornography-case.html,2006-07-16T05:00:00+0000,U.S.,U.S.,California Man
Virginia Man Gets 150-Year Term in Child Pornography Case,Gregory J. Mitchel pleaded guilty to charges involving the sexual exploitation of boys and the operation of illegal Web sites.,https://www.nytimes.com/2006/07/16/technology/16kids.html,2006-07-16T04:00:00+0000,Technology,Technology,California Man
Picasso's Daughter Says Drawing Is a Fake,"Maya Widmaier-Picasso, daughter of Picasso who authenticates works attributed to him, says that $40,000 drawing purchased by Louis Knickerbocker through Costco last year iss fake; recently pronounced two other Picasso drawings sold by Costco inaut...",https://www.nytimes.com/2006/03/18/arts/design/picassos-daughter-says-drawing-is-a-fake.html,2006-03-18T05:00:00+0000,Arts,Arts,California Man
National Briefing,WEST.,https://www.nytimes.com/2006/05/06/us/06brfs.html,2006-05-06T04:00:00+0000,U.S.,U.S.,California Man
Metro Briefing | New York: Manhattan: Guns Found In Station Wagon,"A California man was arrested yesterday and charged with criminal possession of a weapon after he tried to enter a parking garage at United Nations Plaza with two guns and a large knife in his station wagon, the police said. The man, Vernon Welker...",https://www.nytimes.com/2005/08/12/nyregion/metro-briefing-new-york-manhattan-guns-found-in-station-wagon.html,2005-08-12T05:00:00+0000,New York,New York,California Man
Time to Think,"AS high school juniors file into classrooms for their SAT's on Saturday, there will probably be some chatter about how more than 4,000 of last fall's tests were scored too low. What they probably won't be aware of is how many of their fellow stude...",https://www.nytimes.com/2006/03/29/opinion/time-to-think.html,2006-03-29T05:00:00+0000,Opinion,Opinion,California Man
Corrections,Corrections,https://www.nytimes.com/2006/03/21/pageoneplus/corrections.html,2006-03-21T05:00:00+0000,Archives,Archives,California Man
"It's Costco, but Is It Picasso? Art Sale in Doubt","Authenticity of Picasso crayon drawing that sold for $39,999.99 on Costco's Web site is called into question; Maya Widmaier-Picasso, who authenticates much of her father's work, says authenticity certificates accompanying works are forgeries; Cost...",https://www.nytimes.com/2006/03/16/arts/design/its-costco-but-is-it-picasso-art-sale-in-doubt.html,2006-03-16T05:00:00+0000,Arts,Arts,California Man
NEWS SUMMARY,"INTERNATIONAL   A3-9    Ex-Prisoner at Abu Ghraib Not Man in Iconic Picture  Ali Shalal Qaissi, a former prisoner at Abu Ghraib prison, has appeared in publications and on television in several countries claiming to be the man in a photograph that...",https://www.nytimes.com/2006/03/18/nyregion/news-summary.html,2006-03-18T05:00:00+0000,New York,New York,California Man
News Summary,"INTERNATIONAL   A3-11    North Korea Test Fires 6 Missiles, One Long-Range  North Korea test-fired at least six missiles over the Sea of Japan, including an intercontinental missile that apparently failed or was aborted 42 seconds after it was lau...",https://www.nytimes.com/2006/07/05/nyregion/news-summary.html,2006-07-05T05:00:00+0000,New York,New York,California Man
NEWS SUMMARY,"INTERNATIONAL   A3-12    U.N. Investigators Seek Closing of U.S. Prison Camp  Human rights investigators working for the United Nations called on the United States to shut down the detention center at Guantánamo Bay, Cuba, and either give its deta...",https://www.nytimes.com/2006/02/17/nyregion/news-summary.html,2006-02-17T05:00:00+0000,New York,New York,California Man
"Arts, Briefly",Bob Edwards will host WNYC radio show Bob Edwards Weekend after being let go by National Public Radio in 2004 after 25 years as host of its Morning Edition program; photo (S),https://www.nytimes.com/2006/02/18/arts/arts-briefly.html,2006-02-18T05:00:00+0000,Arts,Arts,California Man
Metro Briefing,NEW YORK.,https://www.nytimes.com/2006/04/28/nyregion/metro-briefing.html,2006-04-28T05:00:00+0000,New York,New York,California Man
U.S. leadsa global crackdown on piracy,,https://www.nytimes.com/2005/07/01/technology/us-leadsa-global-crackdown-on-piracy.html,2005-07-01T05:00:00+0000,Technology,Technology,California Man
Where Tracking Anthrax Begins With the Honor System,"Vado Diomande, West African native who makes and plays drums in New York City and was recently diagnosed with inhalation anthrax, apparently became ill from skins he purchased in Ivory Coast; his journey to Africa and process of shipping skins hom...",https://www.nytimes.com/2006/02/24/nyregion/where-tracking-anthrax-begins-with-the-honor-system.html,2006-02-24T05:00:00+0000,New York,New York,California Man
'Using Terri': As She Lay Dying,USING TERRI     The Religious Right's Conspiracy to     Take Away Our Rights.     By Jon B. Eisenberg.     275 pp. HarperSanFrancisco. $24.95.  ,https://www.nytimes.com/2005/11/06/books/review/using-terri-as-she-lay-dying.html,2005-11-06T05:00:00+0000,Books,Books,California Man
California Man Arrested in Death of Wife,"Scott Peterson is arrested and faces murder charges in death of pregnant wife, Laci, and fetus; California Atty Gen Bill Lockyer says skeletal remains of woman and fetus found in San Francisco Bay are those of Mrs Peterson and her unborn baby, new...",https://www.nytimes.com/2003/04/19/us/california-man-arrested-in-death-of-wife.html,2003-04-19T05:00:00+0000,U.S.,U.S.,California Man
INSIDE,"Pacers Fight Detroit Fans In a Shortened Victory  The Indiana Pacers defeated the Pistons, 97-82, in a game called with 45.9 seconds to play after a fight broke out between Ron Artest of the Pacers and Ben Wallace of the Pistons on the court and s...",https://www.nytimes.com/2004/11/20/nyregion/front page/inside.html,2004-11-20T05:00:00+0000,New York,New York,California Man
"Year After Dismembered Body Was Found, Wife Is Charged in Killing","A little more than a year ago, three suitcases containing human body parts wrapped in plastic bags were found washed up along the Virginia shores of Chesapeake Bay.    The remains were quickly identified as those of William T. McGuire, a computer ...",https://www.nytimes.com/2005/06/03/nyregion/year-after-dismembered-body-was-found-wife-is-charged-in-killing-745381.html,2005-06-03T05:00:00+0000,New York,New York,California Man
"Year After Dismembered Body Was Found, Wife Is Charged in Killing","A little more than a year ago, three suitcases containing human body parts wrapped in plastic bags were found washed up along the Virginia shores of Chesapeake Bay.    The remains were quickly identified as those of William T. McGuire, a computer ...",https://www.nytimes.com/2005/06/03/nyregion/year-after-dismembered-body-was-found-wife-is-charged-in-killing.html,2005-06-03T05:00:00+0000,New York,New York,California Man
"In Terror Cases, Administration Sets Own Rules","When Attorney General Alberto R. Gonzales announced last week that Jose Padilla would be transferred to the federal justice system from military detention, he said almost nothing about the standards the administration used in deciding whether to c...",https://www.nytimes.com/2005/11/27/us/nationalspecial3/in-terror-cases-administration-sets-own-rules.html,2005-11-27T05:00:00+0000,U.S.,U.S.,California Man
National Briefing | West: California: Man Waives Extradition In 1957 Killings,South Carolina businessman Gerald F Mason agrees to extradition to face charges in California; is accused in killings of El Segundo police officers Milton G Curtis and Richard A Phillips 45 years ago; photo (S),https://www.nytimes.com/2003/02/21/us/national-briefing-west-california-man-waives-extradition-in-1957-killings.html,2003-02-21T05:00:00+0000,U.S.,U.S.,California Man
"West, Southwest, South, Mid-Atlantic, Washington, and Science and Health",,https://www.nytimes.com/2005/04/29/national/west-southwest-south-midatlantic-washington-and-science-and-health.html,2005-04-29T05:00:00+0000,U.S.,U.S.,California Man
National Briefing,WEST.,https://www.nytimes.com/2005/05/25/national/national-briefing.html,2005-05-25T05:00:00+0000,U.S.,U.S.,California Man
National Briefing,WEST.,https://www.nytimes.com/2005/06/08/national/national-briefing.html,2005-06-08T05:00:00+0000,U.S.,U.S.,California Man
"West, Southwest, Midwest, South and Washington",WEST.,https://www.nytimes.com/2005/06/18/national/west-southwest-midwest-south-and-washington.html,2005-06-18T05:00:00+0000,U.S.,U.S.,California Man
Metro Briefing,NEW YORK.,https://www.nytimes.com/2005/08/12/nyregion/metro-briefing.html,2005-08-12T05:00:00+0000,New York,New York,California Man
National Briefing,WEST.,https://www.nytimes.com/2004/10/07/national/national-briefing.html,2004-10-07T05:00:00+0000,U.S.,U.S.,California Man
Tea and Toast and a Danger That Can Be Hard to Spot,"ALL things considered, the 82-year-old California man seemed to be doing pretty well after his wife died. His children were visiting him regularly at his home in Sonoma. And they were making sure to leave food.    ''From his point of view, he was ...",https://www.nytimes.com/2005/04/12/job market/health/health-tea-and-toast-and-a-danger-that-can-be-hard-to.html,2005-04-12T05:00:00+0000,Archives,Archives,California Man
Killer of Oaks in West May Have Surfaced on L.I.,"Red oak tree at Tiffany Creek Nature Preserve, Oyster Bay Cove, NY, tests positive for sudden oak death syndrome, disease that ravaged forests in California; scientists are trying to figure out whether infection is dire beginning or false alarm; U...",https://www.nytimes.com/2004/07/29/nyregion/killer-of-oaks-in-west-may-have-surfaced-on-li.html,2004-07-29T05:00:00+0000,New York,New York,California Man
U.S. Tally in Online-Crime Sweep: 150 Charged,"Justice Department announces that more than 150 people have been arrested, charged or convicted in last three months in wide-ranging sweep of criminal activity on Internet; cases, involving credit card fraud, corporate espionage and other offenses...",https://www.nytimes.com/2004/08/27/business/technology-us-tally-in-online-crime-sweep-150-charged.html,2004-08-27T05:00:00+0000,Business Day,Business Day,California Man
"'Now Wait A Minute!' O, So Beautiful","Clyde Haberman NYC column on efforts to replace Star-Spangled Banner as national anthem with America the Beautiful; cites book by Lynn Sherr, America the Beautiful: The Stirring True Story Behind Our Nation's Favorite Song; photo (M)",https://www.nytimes.com/2004/06/15/nyregion/nyc-now-wait-a-minute-o-so-beautiful.html,2004-06-15T05:00:00+0000,New York,New York,California Man
"Scholarship, 'Whites Only,' Roils a Campus","Jason J Mattera, junior at Roger Williams University in Rhode Island and founder of College Republicans, ruffles feathers on campus by offering $50 scholarship for whites only; puts out parody application after university compiles list of minoriti...",https://www.nytimes.com/2004/02/17/us/scholarship-whites-only-roils-a-campus.html,2004-02-17T05:00:00+0000,U.S.,U.S.,California Man
Fake Letters Warn of Positive H.I.V. Results,"At least ten people in New York have received fake letters claiming to be from Mount Sinai Hospital, informing them that sex partner has tested positive for HIV; photo; nearly identical letters also reported in Virginia (S)",https://www.nytimes.com/2004/03/20/nyregion/fake-letters-warn-of-positive-hiv-results.html,2004-03-20T05:00:00+0000,New York,New York,California Man
2 Candidates Criticize Bush On Security,Democratic presidential rivals Richard Gephardt and John Kerry attack Bush administration on domestic security issues (S),https://www.nytimes.com/2003/12/02/us/2-candidates-criticize-bush-on-security.html,2003-12-02T05:00:00+0000,U.S.,U.S.,California Man
Knife in Shoe Is Found at Newark Airport,California man Vincent P Rosso is charged with possession of weapon when knife is found in his sneaker at Newark Airport; Rosso insists shoes belong to his brother (M),https://www.nytimes.com/2003/10/08/nyregion/knife-in-shoe-is-found-at-newark-airport.html,2003-10-08T05:00:00+0000,New York,New York,California Man
"Gentlemen, Start Your Engines?","About six million American men have taken Viagra for erectile dyfunction since it was introduced by Pfizer in 1998 and about one million have taken newer competitors Levitra and Cialis, but companies are taking aim at 30 million potential customer...",https://www.nytimes.com/2004/06/21/health/sex-medicine-gentlemen-start-your-engines.html,2004-06-21T05:00:00+0000,Health,Health,California Man
A Church-State Solution,"I. THE EXPERIMENT  For roughly 1,400 years, from the time the Roman Empire became Christian to the American Revolution, the question of church and state in the West always began with a simple assumption: the official religion of the state was the ...",https://www.nytimes.com/2005/07/03/magazine/a-churchstate-solution.html,2005-07-03T05:00:00+0000,U.S.,U.S.,California Man
National Briefing: West,CALIFORNIA: Mayor Loses A Race; CALIFORNIA: Condor Is Dead; CALIFORNIA: Man Waives Extradition In 1957 Killings; HAWAII: Rare Loss For Schools;.,https://www.nytimes.com/2003/02/21/national/national-briefing-west.html,2003-02-21T05:00:00+0000,U.S.,U.S.,California Man
"Proclaiming Chastity, on TV; Fighting Claims of Gay Affairs, a Bishop Turns to the Public","Howard J Hubbard, Roman Catholic bishop of Albany, begins media blitz, even going on television, to deny allegations that he had homosexual affair with man who later killed himself and sexual encounters with teenage street hustler; calls for indep...",https://www.nytimes.com/2004/02/18/nyregion/proclaiming-chastity-tv-fighting-claims-gay-affairs-bishop-turns-public.html,2004-02-18T05:00:00+0000,New York,New York,California Man
This Car Can Talk. What It Says May Cause Concern.,"Built-in automotive communications and tracking systems and electronic toll areas, while enhancing driving safety and convenience, also increase potential for surveillance; privacy advocates say rise of such technologies are changing nature of Ame...",https://www.nytimes.com/2003/12/29/business/this-car-can-talk-what-it-says-may-cause-concern.html,2003-12-29T05:00:00+0000,Business Day,Business Day,California Man
National Briefing: West,CALIFORNIA: Jewish Radical Is Dead; CALIFORNIA: Man Charged As Serial Rapist;.,https://www.nytimes.com/2002/11/15/national/national-briefing-west.html,2002-11-15T05:00:00+0000,U.S.,U.S.,California Man
National Briefing: West,CALIFORNIA: Man Who Taped Beating Is Jailed; CALIFORNIA: Celebrities Back Farmworkers ;.,https://www.nytimes.com/2002/08/22/national/national-briefing-west.html,2002-08-22T05:00:00+0000,U.S.,U.S.,California Man
The Genome in Black and White (and Gray),"Robin Marantz Henig article on research in which some scientists are studying genetic basis of race in order to develop better treatments; emerging field of race-based pharmacogenomics signals shift in perception, new approach that has as its core...",https://www.nytimes.com/2004/10/10/magazine/the-genome-in-black-and-white-and-gray.html,2004-10-10T05:00:00+0000,Magazine,Magazine,California Man
National Briefing: West,CALIFORNIA: A Tree Dweller Moves; Another Stays Put; CALIFORNIA: Man Faces Charges In Threat To Reporter; CALIFORNIA: Police Scan Videotapes To Identify Brawlers; ALASKA: Bear Invades Hotel And Is Shot;.,https://www.nytimes.com/2002/10/18/national/national-briefing-west.html,2002-10-18T05:00:00+0000,U.S.,U.S.,California Man
NEWS SUMMARY,,https://www.nytimes.com/2003/04/19/nyregion/news-summary-333883.html,2003-04-19T05:00:00+0000,New York,New York,California Man
Administration Officials Split Over Stalled Military Tribunals,"Myriad problems that have held up trials of terrorism suspects held at naval base at Guantanamo Bay, Cuba, before special military tribunals have ignited often fierce behind-the-scenes struggle that sets Pentagon and its allies in White House agai...",https://www.nytimes.com/2004/10/25/front page/world/threats-and-responses-tough-justice-administration.html,2004-10-25T05:00:00+0000,World,World,California Man
NEWS SUMMARY,,https://www.nytimes.com/2003/04/21/nyregion/news-summary-357332.html,2003-04-21T05:00:00+0000,New York,New York,California Man
National Briefing: West,West CALIFORNIA: Man Faces Death Penalty In Girl's Death; NEVADA: License Plates With A Blast.,https://www.nytimes.com/2002/04/26/national/national-briefing-west.html,2002-04-26T05:00:00+0000,U.S.,U.S.,California Man
BUSH TIES BOMBING AT BALI NIGHTCLUB TO QAEDA NETWORK,"Pres Bush says bombing of nightclubs on Bali, Indonesia, appears to be work of Al Qaeda and that attack is part of pattern that includes recent strikes in Kuwait and Yemen; says recent incidents show organization is on rise and will continue to be...",https://www.nytimes.com/2002/10/15/world/threats-responses-white-house-bush-ties-bombing-bali-nightclub-qaeda-network.html,2002-10-15T05:00:00+0000,World,World,California Man
Questions of Competence Are Revived,Zacarias Moussaoui's effort to plead guilty to terrorism charges related to Sept 11 attacks further confuses case and may compel Judge Leonie M Brinkema to reconsider whether Moussaoui is competent to defend himself; federal public defender Frank ...,https://www.nytimes.com/2002/07/19/us/traces-of-terror-the-guilty-plea-questions-of-competence-are-revived.html,2002-07-19T05:00:00+0000,U.S.,U.S.,California Man
Officials Link Foreign Web Sites to Cheating on Graduate Admission Exams,"Electronic version of Graduate Record Examinations, most widely used entrance exam to American graduate schools, is suspended after administrators find that students in China, Taiwan and South Korea were able to raise their scores substantially on...",https://www.nytimes.com/2002/08/08/us/officials-link-foreign-web-sites-to-cheating-on-graduate-admission-exams.html,2002-08-08T05:00:00+0000,U.S.,U.S.,California Man
California Man Charged In Airline Bomb Threat,Mohamed Hassan Helal is charged with making terrorist threats on Continental Airlines flight at Newark International Airport (S),https://www.nytimes.com/1999/12/23/nyregion/metro-news-briefs-new-jersey-california-man-charged-in-airline-bomb-threat.html,1999-12-23T05:00:00+0000,New York,New York,California Man
Judge Weighs Dismissal of Charges in Digital Copyright Case,"Federal Judge Ronald M Whyte hears arguments on request to dismiss prosecution of Russian software company ElcomSoft, charged with violating digital-copyright law; case is one of first legal challenges to Ditigal Millennium Copyright Act of 1998, ...",https://www.nytimes.com/2002/04/02/business/technology-judge-weighs-dismissal-of-charges-in-digital-copyright-case.html,2002-04-02T05:00:00+0000,Business Day,Business Day,California Man
Abuse Feared as SAT Test Changes Disability Policy,"College College Board agrees to stop flagging scores of disabled students who take SAT under special conditions, such as extra time, in legal settlement that could send tremors through college admissions process; will no longer, after December 200...",https://www.nytimes.com/2002/07/15/us/abuse-feared-as-sat-test-changes-disability-policy.html,2002-07-15T05:00:00+0000,U.S.,U.S.,California Man
INSIDE,,https://www.nytimes.com/2001/08/31/nyregion/inside-955809.html,2001-08-31T05:00:00+0000,New York,New York,California Man
NEWS SUMMARY,,https://www.nytimes.com/2002/07/20/nyregion/news-summary-095109.html,2002-07-20T05:00:00+0000,New York,New York,California Man
One E-Mail Message Can Change the World,"Worldwide reach of E-mail is illustrated by impact of message that Tamin Ansary sent to friends on Sept 12; Afghan-American's impassioned message about suffering of his people was read by thousands of people and led to media quotes, appearances an...",https://www.nytimes.com/2001/12/09/magazine/the-year-in-ideas-a-to-z-one-e-mail-message-can-change-the-world.html,2001-12-09T05:00:00+0000,Magazine,Magazine,California Man
Some leaders among new casualties : Allies' attacks stagger Taliban and Qaeda,,https://www.nytimes.com/2002/03/07/news/some-leaders-among-new-casualties-allies-attacks-stagger-taliban-and.html,2002-03-07T05:00:00+0000,World,World,California Man
Some leaders among new casualties : Allies' attacks stagger Taliban and Qaeda,"U.S.-led forces, bolstered by hundreds of American reinforcements and newly arrived attack helicopters, have killed at least half the Qaeda and Taliban fighters involved in intense fighting in a targeted area of rugged eastern Afghanistan, the U.S...",https://www.nytimes.com/2002/03/07//IHT-some-leaders-among-new-casualties-allies-attacks-stagger-taliban-and.html,2002-03-07T05:00:00+0000,Archives,Archives,California Man
Mostly Quiet on Protest Front as Economic Forum Convenes,The World Economic Forum began today in New York City and through midafternoon was noticeably absent of violent activity.,https://www.nytimes.com/2002/01/31/nyregion/mostly-quiet-on-protest-front-as-economic-forum-convenes.html,2002-01-31T05:00:00+0000,New York,New York,California Man
"Officers, Primed for Demonstrations, Find Few to Police","More than 4,000 police officers, one-tenth of New York Police Dept's work force, are deployed to Midtown Manhattan on first day of highly publicized economic forum at Waldorf-Astoria; expected hordes of demonstrators, for most part, never show up;...",https://www.nytimes.com/2002/02/01/nyregion/forum-in-new-york-street-officers-primed-for-demonstrations-find-few-to-police.html,2002-02-01T05:00:00+0000,New York,New York,California Man
National Briefing,National Briefing,https://www.nytimes.com/2002/01/30/national/national-briefing.html,2002-01-30T05:00:00+0000,U.S.,U.S.,California Man
When Lead Paint Vanishes and Returns,"Centers for Disease Control and Prevention warns that significant amounts of lead may remain in piece of wood even after solvent has removed lead-based paint; warns lead can be released when wood is disturbed, for example through sanding, exposing...",https://www.nytimes.com/2001/04/24/health/vital-signs-hazards-when-lead-paint-vanishes-and-returns.html,2001-04-24T05:00:00+0000,Health,Health,California Man
NEWS SUMMARY,,https://www.nytimes.com/2002/01/16/nyregion/news-summary-157023.html,2002-01-16T05:00:00+0000,New York,New York,California Man
WALKER WILL FACE TERRORISM COUNTS IN A CIVILIAN COURT,"John Walker, American who fought with Taliban in Afghanistan, is charged with conspiring to kill Americans and supporting terrorist groups; will be tried in federal court; complaint, which holds he trained at Al Qaeda camp and fought with Taliban,...",https://www.nytimes.com/2002/01/16/us/nation-challenged-american-prisoner-walker-will-face-terrorism-counts-civilian.html,2002-01-16T05:00:00+0000,U.S.,U.S.,California Man
Dioceses Settle Case of Man Accusing Priest of Molestation,,https://www.nytimes.com/2001/08/22/us/dioceses-settle-case-of-man-accusing-priest-of-molestation.html,2001-08-22T05:00:00+0000,U.S.,U.S.,California Man
Couples Looking to Adopt Find a Shifting Spotlight,"Internet is altering way babies are adopted even if most adoptions are still done through agencies; mothers who once gave up their babies without much say are playing active roles, interviewing adoption agencies, screening and often meeting prospe...",https://www.nytimes.com/2001/09/26/business/the-nonprofit-world-couples-looking-to-adopt-find-a-shifting-spotlight.html,2001-09-26T05:00:00+0000,Business Day,Business Day,California Man
When E-Mail Is Forgery,Westchester County Dist Atty Jeanine Pirro letter on June 6 article notes New York forgery law was amended in 1986 to apply to computer transactions,https://www.nytimes.com/2000/06/13/opinion/l-when-e-mail-is-forgery-724696.html,2000-06-13T05:00:00+0000,Opinion,Opinion,California Man
"2 Paths, No Easy Solution on Abusive Priests","Two Roman Catholic dioceses in center of country have taken divergent paths in handling accusations of sexual abuse by clergymen; Diocese of Belleville, Ill, made headlines in mid-1990's by publicly ousting 13 priests accused of inappropriate sexu...",https://www.nytimes.com/2002/03/03/us/2-paths-no-easy-solution-on-abusive-priests.html,2002-03-03T05:00:00+0000,U.S.,U.S.,California Man
National News Briefs,Interior Dept. Reviews,https://www.nytimes.com/2000/09/01/national/national-news-briefs.html,2000-09-01T05:00:00+0000,U.S.,U.S.,California Man
Disabled Win Halt to Notations Of Special Arrangements on Tests,"Educational Testing Service will stop flagging test scores of students with physical or learning disabilities who take its standardized exams with special accommodations, like extra time; policy covers Graduate Record Examination, Graduate Managem...",https://www.nytimes.com/2001/02/08/us/disabled-win-halt-to-notations-of-special-arrangements-on-tests.html,2001-02-08T05:00:00+0000,U.S.,U.S.,California Man
Supreme Court to Review Sentencing Issue for Repeat Offenders,Supreme Court agrees to resolve growing dispute over whether federal prisoners can seek federal court review of earlier state court convictions when prior convictions are reason they have been sentenced to extra time as repeat offenders (M)/,https://www.nytimes.com/2000/09/09/us/supreme-court-to-review-sentencing-issue-for-repeat-offenders.html,2000-09-09T05:00:00+0000,U.S.,U.S.,California Man
Disabled Achieve Victory in Taking Standard Exams Who Get Accommoda,"In a major victory for disability rights groups, the Educational Testing Service announced yesterday that on many of its standardized exams it would stop flagging the results of students with physical or learning disabilities who receive special a...",https://www.nytimes.com/2001/02/07/national/disabled-achieve-victory-in-taking-standard-exams-who-get-accommoda.html,2001-02-07T05:00:00+0000,U.S.,U.S.,California Man
The Big City; Accountability At Prisons Run Privately,"John Tierney The Big City column notes that when inmates rampaged in 1995 at privately run detention center for immigrants in Elizabeth, NJ, many critics said it demonstrated dangers of letting corporations run prisons; says that in retrospect, on...",https://www.nytimes.com/2000/08/15/nyregion/the-big-city-accountability-at-prisons-run-privately.html,2000-08-15T05:00:00+0000,New York,New York,California Man
Wrestling Group Wins Back Use of Its Name on Internet,"World Wrestling Federation, in what is first test case of new International forum for resolving disputes over Internet domain names, wins back rights to use of its name in cyberspace; panel of World Intellectual Property Organization, an arm of th...",https://www.nytimes.com/2000/01/17/business/wrestling-group-wins-back-use-of-its-name-on-internet.html,2000-01-17T05:00:00+0000,Business Day,Business Day,California Man
Cruising,Bill Goldstein reviews book Plato's Garage by Rob Campbell (M),https://www.nytimes.com/2000/06/25/books/cruising.html,2000-06-25T05:00:00+0000,Books,Books,California Man
Man Charged With Forgery in E-Mail Scheme,"Westchester County (NY) grand jury indicts Jason Garon on charges of forgery and computer tampering, saying that he crashed computer system of Market Vision Studios by using it to relay tens of thousands of e-mails offering pornography and get-ric...",https://www.nytimes.com/2000/06/06/nyregion/man-charged-with-forgery-in-e-mail-scheme.html,2000-06-06T05:00:00+0000,New York,New York,California Man
New Economy; Whose name is it anyway? Arbitration panels favoring trademark holders in disputes over Web names.,"Arbitration panels are favoring trademark holders in disputes over Web names; Andrew McLaughlin, president of Internet Corp for Assigned Names and Numbers, international nonprofit group that administers domain-name system, defends arbitration proc...",https://www.nytimes.com/2000/09/04/business/new-economy-whose-name-it-anyway-arbitration-panels-favoring-trademark-holders.html,2000-09-04T05:00:00+0000,Business Day,Business Day,California Man
"In a Second-to-Second News World, Bloomberg Takes Stock","Bloomberg News service, with 950 reportes and 79 bureaus, competes to break news with Dow Jones, Reuters and Bridge News along with newspaper Web sites, dozens of small Internet sites and gossipy chart rooms; photos (M)",https://www.nytimes.com/2000/09/04/business/in-a-second-to-second-news-world-bloomberg-takes-stock.html,2000-09-04T05:00:00+0000,Business Day,Business Day,California Man
International Panel Resolves First Domain Dispute,"January 14, 2000",https://www.nytimes.com/2000/01/15/technology/international-panel-resolves-first-domain-dispute.html,2000-01-15T05:00:00+0000,Technology,Technology,California Man
Signs of Conflict in Murder Trial of Mother and Son,"Signs of division appear among defense lawyers in trial of Sante and Kenneth Kimes, mother and son accused of murdering Irene Silverman, Upper East Side millionaire; defense lawyers appear to question witnesses at cross purposes; a dramatic split ...",https://www.nytimes.com/2000/04/01/nyregion/signs-of-conflict-in-murder-trial-of-mother-and-son.html,2000-04-01T05:00:00+0000,New York,New York,California Man
Hundreds of Net Disputes in International Mediation,"February 24, 2000",https://www.nytimes.com/2000/02/24/technology/hundreds-of-net-disputes-in-international-mediation.html,2000-02-24T05:00:00+0000,Technology,Technology,California Man
"Online Bid Soars to $135,805, Provenance Not Guaranteed","Online bidders push price for 1952 painting believed to be by late Richard Diebenkorn to record $135,805 on eBay, despite questions about provenance; six-figure sale represents not only one of highest prices paid on line for art, but is regarded a...",https://www.nytimes.com/2000/05/09/business/online-bid-soars-to-135805-provenance-not-guaranteed.html,2000-05-09T05:00:00+0000,Business Day,Business Day,California Man
A California Man Earns Distinction for the Ages,"Interview with Christian Mortensen, 114-year-old resident of San Rafael, Calif, who expects to be recognized as oldest person in world now that Jean Calment of France has died at age of 122; photo of Mortensen smoking a cigar (M)",https://www.nytimes.com/1997/08/05/us/a-california-man-earns-distinction-for-the-ages.html,1997-08-05T05:00:00+0000,U.S.,U.S.,California Man
POP AND JAZZ GUIDE,,https://www.nytimes.com/2001/01/12/movies/pop-and-jazz-guide-390496.html,2001-01-12T05:00:00+0000,Movies,Movies,California Man
Jet Co-Pilot Gives Account Contradicting Crash Data,"American Airlines co-pilot Michael Origel, in his first interview with Federal safety officials since crash of jet at Little Rock National Airport, says he felt airplane hydroplane over rain-slicked runway just before it crashed on June 1, killing...",https://www.nytimes.com/1999/06/05/us/jet-co-pilot-gives-account-contradicting-crash-data.html,1999-06-05T05:00:00+0000,U.S.,U.S.,California Man
